Customer_ID,Age,Gender,City,Monthly_Income,Balance,Credit_Score,Account_Type,Loan_Amount,Loan_Status,Transaction_Count,Transaction_Value,Customer_Since,Quality_Score,Churn_Risk,Fraud_Flag
100263,59,Female,Hyderabad,152808,730385,665,Savings,2063605,Active,66,33003,2016-11-30,10,Medium,No
100264,23,Male,Chennai,142230,544057,502,Savings,3222176,Active,32,121368,2016-02-24,10,High,No
100265,64,Male,Chennai,123526,698883,650,Current,2378175,"No Loan",42,191466,2020-03-24,10,Medium,No
100266,53,Male,Hyderabad,166213,724550,665,Savings,1091872,Closed,39,156500,2016-06-04,10,Medium,No
100267,34,Male,Mumbai,67128,279941,760,Current,1294797,"No Loan",23,64170,2018-01-09,10,Low,No
100268,58,Male,Chennai,50583,155855,747,Savings,1184648,Closed,29,50266,2017-02-01,9.59,Medium,No
100269,58,Male,Hyderabad,92021,369341,552,Current,678883,"No Loan",35,104016,2023-03-30,10,High,No
100270,43,Male,Mumbai,169887,1088408,732,Savings,3507049,Active,92,395117,2017-01-28,10,Medium,No
100271,21,Female,Chennai,100533,530671,582,Current,1366436,Active,27,130323,2019-02-15,10,High,No
100272,36,Female,Hyderabad,62298,448033,845,Savings,1090251,Active,44,36036,2023-12-22,10,Low,No
100273,20,Female,Chennai,116610,672601,571,Savings,703941,Closed,39,81444,2018-11-25,10,High,No
100274,23,Male,Bangalore,194692,469230,561,Current,1300229,Active,27,38456,2016-03-27,10,High,No
100275,50,Male,Chennai,147126,852402,796,Savings,3046299,Closed,59,279407,2015-12-27,10,Low,No
100276,25,Female,Bangalore,181633,1421107,711,Savings,2926091,Active,65,184513,2023-05-25,10,Medium,No
100277,20,Female,Mumbai,212239,1227633,665,Savings,5172422,Closed,38,181693,2022-02-13,10,Medium,No
100278,37,Female,Bangalore,66990,356405,799,Savings,1627877,Active,42,136291,2017-01-14,10,Low,No
100279,53,Male,Mumbai,69084,210325,659,Savings,1191364,Active,23,91433,2022-12-25,10,Medium,No
100280,51,Female,Mumbai,81243,468359,656,Savings,817469,Closed,43,184001,2016-09-09,10,Medium,No
100281,49,Female,Hyderabad,100821,263279,703,Savings,1163564,"No Loan",28,122526,2016-10-05,10,Medium,No
100282,46,Male,Chennai,120009,957380,692,Savings,2130611,Active,41,57265,2015-05-31,10,Medium,No
100283,64,Female,Vizag,80128,263335,725,Savings,1860841,Active,21,66925,2019-04-01,10,Medium,No
100284,35,Female,Vizag,111785,817124,813,Savings,2644185,Closed,64,245949,2020-03-26,10,Low,No
100285,44,Female,Bangalore,122409,558793,756,Savings,1929978,Active,61,213444,2016-07-21,10,Low,No
100286,38,Female,Mumbai,175530,1022940,817,Current,2431250,Closed,44,185299,2022-01-03,10,Low,No
100287,28,Female,Hyderabad,118835,658511,756,Savings,1761362,"No Loan",60,140611,2019-11-13,10,Low,No
100288,18,Female,Hyderabad,35103,178974,591,Savings,641836,"No Loan",30,29908,2015-03-10,10,High,No
100289,18,Female,Vizag,55098,280450,520,Savings,1093729,Active,42,61835,2016-07-20,10,High,No
100290,49,Male,Bangalore,121257,440040,762,Savings,855026,Active,39,53522,2022-05-01,10,Low,No
100291,22,Female,Vizag,110063,714323,700,Savings,903320,Closed,61,93524,2020-04-26,10,Medium,No
100292,62,Male,Chennai,153364,980671,699,Savings,2427352,Active,88,393138,2016-09-25,10,Medium,No
100293,27,Male,Hyderabad,73939,200410,660,Savings,732517,Active,18,26783,2016-02-16,10,Medium,No
100294,41,Female,Vizag,28328,127324,668,Savings,526322,Closed,20,39479,2015-05-21,7.92,Medium,No
100295,18,Female,Hyderabad,171871,968291,656,Savings,2368710,"No Loan",40,157664,2024-08-23,10,Medium,No
100296,24,Female,Mumbai,130932,871867,670,Current,835466,Closed,74,266314,2018-11-04,10,Medium,No
100297,33,Male,Chennai,72056,375695,735,Savings,1575614,Closed,41,103763,2015-12-05,10,Medium,No
100298,36,Female,Bangalore,170830,819618,679,Savings,3067335,Active,39,26868,2022-01-09,10,Medium,No
100299,29,Male,Mumbai,247139,1751614,698,Savings,1601981,Active,100,498732,2016-09-26,10,Medium,No
100300,59,Male,Bangalore,193407,1092837,681,Current,2762774,"No Loan",98,52688,2024-01-20,10,Medium,No
100301,19,Female,Chennai,78008,158502,560,Savings,551795,Active,22,65255,2024-06-01,8.87,High,No
100302,62,Female,Chennai,41577,272371,760,Savings,723833,"No Loan",17,76616,2023-02-20,10,Low,No
100303,34,Female,Chennai,111471,740815,711,Current,906207,Closed,46,64866,2017-12-18,10,Medium,No
100304,57,Male,Hyderabad,36859,233909,629,Savings,241036,Closed,30,104033,2022-08-15,10,Medium,No
100305,66,Female,Mumbai,247352,886601,771,Current,2350051,Closed,67,117454,2017-07-11,10,Low,No
100306,53,Male,Bangalore,83395,397722,733,Current,1707366,"No Loan",22,56935,2022-01-25,10,Medium,No
100307,23,Male,Vizag,101570,705501,545,Current,1862483,Active,82,161032,2016-03-30,10,High,No
100308,57,Male,Chennai,127537,827463,674,Current,809237,Active,58,224276,2021-12-02,10,Medium,No
100309,27,Male,Vizag,66754,362272,662,Savings,507438,Active,40,121912,2020-08-08,10,Medium,No
100310,65,Male,Hyderabad,73469,550989,649,Savings,424559,"No Loan",50,165538,2023-10-02,10,Medium,No
100311,27,Male,Mumbai,115324,672331,843,Current,2208217,Active,53,247871,2019-07-04,10,Low,No
100312,51,Male,Mumbai,108798,355749,661,Current,1619235,"No Loan",45,124560,2015-10-15,10,Medium,No
100313,28,Male,Mumbai,217718,1563617,724,Savings,1817322,Closed,100,341887,2021-11-10,10,Medium,No
100314,39,Male,Chennai,102518,573671,799,Savings,1445856,Closed,36,21101,2018-02-09,10,Low,No
100315,50,Male,Hyderabad,144894,1018449,815,Current,2277545,Closed,43,132299,2022-08-21,10,Low,No
100316,19,Female,Hyderabad,138106,767460,649,Savings,2631306,Active,80,261873,2021-10-22,10,Medium,No
100317,33,Female,Mumbai,129132,1014605,804,Current,2550166,Active,100,63511,2018-06-11,10,Low,No
100318,34,Male,Mumbai,186232,892061,759,Current,2179953,Active,95,411964,2024-05-14,10,Low,No
100319,46,Male,Mumbai,219297,532060,683,Savings,3179591,Active,32,79137,2023-08-22,10,Medium,No
100320,20,Male,Chennai,91799,297762,592,Savings,885871,Active,23,81258,2015-02-05,10,High,No
100321,54,Female,Chennai,74254,494592,737,Savings,601346,Active,34,103201,2020-11-13,10,Medium,No
100322,22,Female,Mumbai,106983,408861,671,Savings,1120412,Closed,29,54493,2017-04-04,10,Medium,No
100323,59,Male,Bangalore,170956,697906,753,Savings,3511604,"No Loan",53,226865,2022-12-06,10,Low,No
100324,49,Male,Vizag,84729,268675,850,Savings,1258342,Closed,30,131072,2023-06-17,10,Low,No
100325,33,Male,Mumbai,72954,479649,790,Savings,1663181,"No Loan",50,140401,2015-09-27,10,Low,No
100326,48,Female,Hyderabad,76151,322350,840,Savings,1250212,Active,21,27778,2022-08-17,10,Low,No
100327,33,Female,Mumbai,103909,812522,834,Savings,2152252,Active,93,187735,2017-04-06,10,Low,No
100328,48,Male,Chennai,87021,690174,680,Savings,814877,"No Loan",37,18608,2022-05-10,10,Medium,No
100329,59,Female,Hyderabad,48931,318129,774,Savings,787140,Active,21,100133,2024-03-04,10,Low,No
100330,63,Female,Hyderabad,143892,690364,565,Current,2490061,"No Loan",65,306037,2016-05-12,10,High,No
100331,46,Female,Chennai,125402,273725,704,Savings,2248709,Active,30,119429,2016-07-18,10,Medium,No
100332,40,Female,Hyderabad,83664,595511,760,Current,687181,Active,34,24590,2019-02-13,10,Low,No
100333,62,Female,Vizag,113063,416783,614,Savings,1946426,Active,33,113250,2019-02-13,10,Medium,No
100334,49,Female,Mumbai,240532,1686224,735,Current,1520956,Active,100,398859,2015-08-15,10,Medium,No
100335,68,Male,Bangalore,63666,239553,652,Savings,656391,Closed,26,112228,2023-09-26,10,Medium,No
100336,54,Male,Mumbai,84757,310616,707,Savings,1196123,Closed,27,66430,2020-10-31,10,Medium,No
100337,52,Female,Hyderabad,34992,88667,746,Current,829649,Active,18,14006,2015-05-17,6.57,Medium,No
100338,64,Female,Chennai,33358,96832,574,Current,776062,Active,7,32000,2017-07-04,6,High,No
100339,57,Female,Hyderabad,99783,688946,757,Savings,2063923,Closed,45,167716,2021-07-26,10,Low,No
100340,67,Female,Chennai,151987,590206,678,Current,2097597,"No Loan",59,258662,2016-09-19,10,Medium,No
100341,39,Male,Chennai,123664,334083,759,Current,2092597,Closed,17,50322,2022-04-26,10,Low,No
100342,60,Female,Hyderabad,163059,894949,776,Savings,2663096,Closed,64,126116,2017-10-05,10,Low,No
100343,25,Male,Bangalore,126207,331511,704,Savings,1543616,Active,26,117796,2019-03-18,10,Medium,No
100344,18,Female,Hyderabad,142669,1024476,666,Savings,1205621,Closed,100,418433,2016-08-28,10,Medium,No
100345,26,Male,Vizag,108020,371634,680,Savings,654094,Closed,26,84834,2017-01-30,10,Medium,No
100346,59,Female,Vizag,25454,176248,786,Savings,531443,Active,17,20436,2015-06-15,10,Low,No
100347,34,Female,Bangalore,157509,849623,721,Savings,3334168,"No Loan",58,108157,2022-06-15,10,Medium,No
100348,23,Male,Vizag,85942,445990,504,Savings,965647,Active,45,89752,2018-06-26,10,High,No
100349,31,Female,Hyderabad,44719,153603,712,Savings,1062954,Closed,13,38713,2020-12-09,8.91,Medium,No
100350,65,Female,Chennai,92780,429484,599,Savings,660360,Active,43,148853,2023-01-06,10,High,No
100351,32,Male,Bangalore,97530,212121,781,Current,1305308,Active,31,47777,2017-03-02,10,Low,No
100352,32,Male,Bangalore,43558,144729,757,Savings,1016138,Closed,22,85487,2016-10-19,8.97,Low,No
100353,67,Male,Chennai,67034,493475,643,Savings,1059534,"No Loan",36,166239,2015-10-15,10,Medium,No
100354,59,Female,Hyderabad,165624,637786,661,Savings,3757528,Closed,66,239918,2017-08-16,10,Medium,No
100356,29,Male,Bangalore,102993,280380,672,Current,650281,"No Loan",28,129534,2021-05-17,10,Medium,No
100357,45,Female,Hyderabad,115016,780184,707,Current,1358442,"No Loan",31,62319,2019-12-07,10,Medium,No
100358,52,Male,Hyderabad,70149,550539,841,Savings,743428,Active,57,83313,2017-02-22,10,Low,No
100359,66,Male,Bangalore,155700,994447,734,Current,3230376,Active,72,164849,2023-05-05,10,Medium,No
100360,19,Female,Bangalore,157018,847336,690,Current,1961851,Closed,51,216527,2015-01-17,10,Medium,No
100361,34,Female,Bangalore,65095,493575,677,Savings,391298,Closed,30,59819,2017-12-30,10,Medium,No
100362,62,Female,Bangalore,166244,1058172,724,Savings,2593208,Active,100,392072,2023-05-18,10,Medium,No
100363,46,Female,Chennai,34926,145517,665,Savings,294282,"No Loan",20,82256,2024-07-30,8.64,Medium,No
100364,46,Female,Vizag,115598,437390,796,Savings,2076382,"No Loan",30,88653,2023-07-19,10,Low,No
100365,35,Male,Hyderabad,33748,84104,693,Savings,223566,"No Loan",15,73466,2021-11-30,6.12,Medium,No
100366,48,Female,Chennai,40068,288353,830,Savings,815788,Closed,31,108318,2020-03-02,10,Low,No
100367,33,Female,Hyderabad,33178,121883,734,Savings,683146,Active,20,90092,2018-10-03,7.92,Medium,No
100368,49,Male,Mumbai,192756,1270682,673,Savings,2936208,Active,44,212836,2023-12-11,10,Medium,No
100369,29,Male,Mumbai,55216,423151,779,Savings,911460,Closed,43,65283,2016-03-19,10,Low,No
100370,59,Female,Bangalore,73783,478296,714,Savings,1328721,Active,43,43450,2015-12-02,10,Medium,No
100371,51,Female,Bangalore,153985,688043,739,Savings,812062,Active,24,80188,2015-11-17,10,Medium,No
100372,68,Female,Chennai,56270,384501,564,Savings,1283388,Closed,36,29241,2022-12-03,10,High,No
100373,54,Female,Hyderabad,166319,1193846,847,Savings,3209021,Active,100,455118,2022-08-08,10,Low,No
100374,49,Male,Chennai,37697,206849,758,Savings,393522,Active,29,91946,2020-07-07,10,Low,No
100375,31,Female,Mumbai,112684,791444,695,Savings,866711,Active,91,311588,2020-11-26,10,Medium,No
100376,44,Female,Mumbai,227135,1517017,746,Savings,1197610,Active,61,55781,2017-03-10,10,Medium,No
100377,57,Male,Vizag,63298,467944,702,Savings,802672,Closed,37,83418,2016-10-02,10,Medium,No
100378,37,Female,Hyderabad,103290,720792,806,Current,697517,Active,59,114467,2024-08-09,10,Low,No
100379,64,Male,Bangalore,134108,959856,661,Savings,1027830,Closed,70,253427,2019-07-03,10,Medium,No
100380,37,Male,Chennai,116005,924340,820,Savings,1013048,Active,60,196618,2017-12-02,10,Low,No
100381,36,Female,Hyderabad,47241,125106,692,Savings,498718,"No Loan",25,122240,2018-05-15,8.06,Medium,No
100382,48,Male,Hyderabad,106441,401707,747,Current,1592633,Closed,26,84795,2019-05-20,10,Medium,No
100383,52,Female,Mumbai,70771,451613,660,Savings,1638681,"No Loan",52,104928,2024-12-13,10,Medium,No
100384,54,Female,Chennai,121404,801164,834,Current,2953874,Closed,78,146840,2024-05-12,10,Low,No
100385,58,Male,Chennai,70475,386089,702,Savings,439815,Active,25,86536,2015-09-30,10,Medium,No
100386,20,Female,Hyderabad,65315,287661,678,Savings,326818,Closed,30,68587,2024-04-14,10,Medium,No
100387,40,Male,Vizag,117557,330585,723,Savings,1710257,Closed,30,60641,2022-01-04,10,Medium,No
100388,61,Male,Mumbai,41539,266106,767,Savings,386243,Active,17,17410,2017-07-08,10,Low,No
100389,36,Female,Mumbai,242538,1308517,795,Current,2047438,"No Loan",100,217195,2016-02-25,10,Low,No
100390,34,Male,Vizag,48633,234386,679,Savings,321159,Closed,34,136870,2016-11-23,10,Medium,No
100391,24,Male,Hyderabad,79593,630893,633,Savings,1547393,Active,49,152532,2018-10-12,10,Medium,No
100392,47,Male,Vizag,26089,178919,804,Current,308814,"No Loan",12,36612,2023-09-24,10,Low,No
100393,32,Female,Mumbai,175028,472357,784,Savings,4034056,Active,34,24399,2021-08-22,10,Low,No
100394,28,Female,Hyderabad,57843,238233,671,Savings,541612,"No Loan",25,14138,2019-11-22,10,Medium,No
100395,33,Male,Mumbai,246235,1105779,826,Savings,4046171,Active,81,318865,2016-04-24,10,Low,No
100396,27,Male,Mumbai,158542,911930,780,Savings,1377600,Active,32,73282,2016-08-11,10,Low,No
100397,46,Male,Vizag,108583,763868,781,Savings,558842,Active,60,298537,2020-08-18,10,Low,No
100398,31,Male,Hyderabad,36470,94386,818,Savings,840825,Closed,16,50423,2019-10-02,6.98,Low,No
100399,66,Male,Vizag,117624,324838,661,Savings,2189119,Active,30,113386,2023-06-24,10,Medium,No
100400,35,Female,Bangalore,90971,223838,834,Savings,555679,Active,28,96274,2022-08-11,10,Low,No
100401,50,Female,Hyderabad,155849,872155,825,Current,1136929,Closed,28,91808,2022-12-07,10,Low,No
100402,19,Female,Mumbai,109806,827344,613,Savings,1927634,Closed,55,197605,2017-11-03,10,Medium,No
100403,62,Female,Bangalore,61042,392994,733,Savings,1280854,Active,37,114796,2023-02-10,10,Medium,No
100404,45,Male,Hyderabad,82349,194154,747,Savings,1486029,Closed,28,85637,2022-06-02,10,Medium,No
100405,33,Female,Mumbai,60923,485220,832,Savings,1461266,"No Loan",66,94869,2016-10-24,10,Low,No
100406,68,Female,Chennai,162447,673646,636,Savings,1604332,Closed,38,57407,2023-08-26,10,Medium,No
100407,68,Male,Hyderabad,178137,861856,640,Savings,1821138,Closed,85,323647,2020-11-29,10,Medium,No
100408,62,Male,Bangalore,183093,826591,718,Savings,1584674,Active,87,138469,2017-06-20,10,Medium,No
100409,62,Male,Mumbai,69863,193630,774,Savings,477055,Closed,23,65462,2022-07-12,10,Low,No
100410,18,Female,Bangalore,101360,726750,588,Savings,1147552,Closed,67,122667,2022-11-28,10,High,No
100411,18,Female,Hyderabad,113791,363205,533,Savings,1561201,Closed,23,97564,2019-02-23,10,High,No
100412,56,Male,Hyderabad,77645,488340,637,Savings,1009870,"No Loan",40,140397,2018-03-06,10,Medium,No
100414,48,Male,Vizag,65246,220954,766,Savings,327442,"No Loan",13,30851,2016-07-02,10,Low,No
100415,27,Female,Chennai,62966,244030,672,Savings,1096075,"No Loan",18,39289,2021-02-22,10,Medium,No
100416,48,Male,Hyderabad,55363,241456,779,Savings,1345553,Closed,33,70993,2023-09-06,10,Low,No
100417,35,Male,Mumbai,196863,1145036,837,Savings,2044074,Active,100,216604,2015-08-05,10,Low,No
100418,61,Male,Chennai,86240,512808,579,Savings,1016322,Active,27,43697,2019-10-22,10,High,No
100419,33,Female,Bangalore,147792,563796,804,Current,3059541,Active,34,147559,2023-10-03,10,Low,No
100420,42,Male,Mumbai,186583,632083,775,Savings,2097431,"No Loan",37,177072,2020-08-30,10,Low,No
100421,56,Female,Vizag,42706,327747,608,Savings,899597,"No Loan",22,75036,2023-07-04,10,Medium,No
100422,20,Female,Bangalore,90906,300560,586,Savings,760480,"No Loan",23,86059,2020-07-17,10,High,No
100423,34,Male,Chennai,150494,396161,840,Current,2876347,"No Loan",24,27038,2020-02-17,10,Low,No
100424,67,Female,Vizag,90990,220695,599,Savings,1603928,Active,29,53424,2017-09-10,10,High,No
100425,57,Female,Mumbai,186653,1394127,583,Savings,2311272,Active,96,238367,2019-02-09,10,High,No
100426,48,Female,Mumbai,61029,145174,779,Savings,394691,Closed,21,50397,2017-01-26,9.03,Low,No
100427,39,Male,Vizag,26449,155850,666,Savings,278703,Active,30,115758,2022-03-25,9.35,Medium,No
100428,56,Male,Bangalore,199379,400724,714,Savings,1811326,Closed,16,73880,2022-11-19,10,Medium,No
100429,39,Female,Chennai,39637,253564,720,Savings,934488,Closed,22,45534,2019-09-03,10,Medium,No
100430,49,Male,Chennai,63896,415085,711,Current,616888,Active,17,38473,2017-11-07,10,Medium,No
100431,30,Male,Bangalore,77052,389371,800,Savings,1420203,Active,21,86862,2015-05-26,10,Low,No
100432,59,Male,Chennai,67333,450794,598,Savings,1491467,Active,37,19662,2020-02-11,10,High,No
100433,59,Male,Hyderabad,139765,562412,715,Current,3471452,"No Loan",42,55949,2017-09-08,10,Medium,No
100434,52,Female,Bangalore,118282,879047,818,Savings,1861856,"No Loan",77,382846,2018-08-10,10,Low,No
100435,31,Male,Hyderabad,113053,847314,768,Current,845288,Active,48,201390,2024-09-18,10,Low,No
100436,23,Male,Hyderabad,137392,478366,622,Current,3033458,Active,51,240035,2021-01-27,10,Medium,No
100437,34,Male,Chennai,115382,368682,728,Savings,2603977,"No Loan",36,113939,2015-01-02,10,Medium,No
100438,27,Female,Bangalore,45269,291388,831,Savings,333381,Closed,27,36094,2022-01-26,10,Low,No
100439,43,Male,Vizag,102987,805121,685,Current,883824,Active,44,173176,2017-04-27,10,Medium,No
100440,40,Female,Bangalore,156045,759775,716,Current,1379487,Active,90,404424,2020-09-10,10,Medium,No
100441,48,Female,Vizag,69768,279681,655,Savings,845529,Active,37,82123,2023-12-25,10,Medium,No
100442,50,Female,Vizag,105998,402727,705,Current,1773371,Closed,47,64353,2021-02-12,10,Medium,No
100443,67,Female,Hyderabad,118177,862940,764,Savings,1565529,Active,89,334977,2021-02-01,10,Low,No
100444,60,Male,Bangalore,101868,537144,646,Savings,692212,"No Loan",36,37966,2022-11-23,10,Medium,No
100445,34,Male,Hyderabad,81567,447752,734,Savings,1299651,"No Loan",41,56562,2016-05-10,10,Medium,No
100446,37,Male,Mumbai,172624,730629,781,Current,4150096,"No Loan",80,57858,2023-08-17,10,Low,No
100447,44,Male,Hyderabad,56870,367575,803,Current,673491,"No Loan",33,68720,2022-10-28,10,Low,No
100448,36,Male,Bangalore,87691,602510,756,Savings,1835023,"No Loan",69,221229,2017-12-05,10,Low,No
100449,63,Female,Chennai,63980,413883,574,Savings,834140,Closed,44,92682,2020-04-19,10,High,No
100450,37,Female,Mumbai,82317,434154,848,Savings,1209548,Active,23,66495,2021-11-11,10,Low,No
100451,19,Female,Chennai,55739,433237,577,Savings,559812,Closed,22,11093,2019-05-21,10,High,No
100452,59,Male,Bangalore,46447,246353,736,Savings,1104244,Closed,37,88145,2024-05-03,10,Medium,No
100453,51,Female,Mumbai,127173,633769,667,Savings,1469720,"No Loan",46,121001,2024-12-10,10,Medium,No
100454,36,Female,Hyderabad,143204,362135,836,Current,2664695,Active,46,186327,2017-10-29,10,Low,No
100455,32,Male,Hyderabad,94016,480277,770,Savings,1522579,"No Loan",41,196350,2017-11-03,10,Low,No
100456,27,Female,Hyderabad,40358,143409,771,Savings,283619,"No Loan",25,18947,2023-03-05,9.06,Low,No
100457,30,Female,Bangalore,68885,509069,668,Savings,1615496,"No Loan",31,108502,2024-08-19,10,Medium,No
100458,29,Male,Bangalore,187193,750017,659,Savings,3980275,Active,54,150124,2017-01-21,10,Medium,No
100459,67,Male,Chennai,48667,198659,765,Current,620829,Active,33,144579,2015-03-27,10,Low,No
100460,61,Female,Vizag,61337,140950,587,Savings,901675,Active,28,91387,2018-11-06,8.43,High,No
100461,56,Female,Bangalore,64503,419328,753,Savings,631897,Active,46,35822,2015-01-25,10,Low,No
100462,28,Male,Hyderabad,71139,323662,680,Savings,419935,Closed,30,71931,2024-01-11,10,Medium,No
100463,37,Male,Vizag,43548,236267,737,Savings,755313,"No Loan",20,99393,2015-07-13,10,Medium,No
100464,43,Female,Mumbai,198761,1149757,668,Savings,1794668,Active,39,93058,2017-10-13,10,Medium,No
